id	lifestyle	species	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name
Fusarium_sp._FSSC_6	Unknown	Fusarium sp. FSSC 6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_sp._JS1030	Unknown	Fusarium sp. JS1030	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_sp._JS626	Unknown	Fusarium sp. JS626	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_sp._Na10	Unknown	Fusarium sp. Na10	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_sporotrichioides	Plant pathogen	Fusarium sporotrichioides	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_temperatum	Unknown	Fusarium temperatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_tricinctum	Plant pathogen	Fusarium tricinctum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_tucumaniae	Plant pathogen	Fusarium tucumaniae	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_udum	Plant pathogen	Fusarium udum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_venenatum	Plant pathogen	Fusarium venenatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_verticillioides	Plant pathogen	Fusarium verticillioides	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Fusarium_virguliforme	Plant pathogen	Fusarium virguliforme	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Gaeumannomyces_sp._JS-464	Unknown	Gaeumannomyces sp. JS-464	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces
Gaeumannomyces_tritici	Plant pathogen	Gaeumannomyces tritici	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces
Galerina_marginata	Saprotrophic	Galerina marginata	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina
Gamarada_debralockiae	Mycorrhizal	Gamarada debralockiae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Gamarada
Ganoderma_australe	Plant pathogen	Ganoderma australe	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma
Ganoderma_boninense	Plant pathogen	Ganoderma boninense	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma
Ganoderma_lucidum	Saprotrophic	Ganoderma lucidum	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma
Ganoderma_sinense	Saprotrophic	Ganoderma sinense	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma
Ganoderma_sp._BRIUMSc	Unknown	Ganoderma sp. BRIUMSc	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma
Ganoderma_tsugae	Saprotrophic	Ganoderma tsugae	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma
Gelatoporia_subvermispora	Unknown	Gelatoporia subvermispora	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	Gelatoporia
Geosmithia_flava	Symbiotic	Geosmithia flava	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia
Geosmithia_morbida	Plant pathogen	Geosmithia morbida	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia
Geosmithia_putterillii	Unknown	Geosmithia putterillii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia
Geotrichum_candidum	Animal pathogen	Geotrichum candidum	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum
Gigaspora_rosea	Mycorrhizal	Gigaspora rosea	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
Glaciozyma_antarctica	Saprotrophic	Glaciozyma antarctica	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Camptobasidiaceae	Glaciozyma
Glarea_lozoyensis	Unknown	Glarea lozoyensis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Glarea
Gliomastix_tumulicola	Unknown	Gliomastix tumulicola	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Gliomastix
Gloeophyllum_trabeum	Plant pathogen	Gloeophyllum trabeum	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum
Gloeostereum_incarnatum	Unknown	Gloeostereum incarnatum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cyphellaceae	Gloeostereum
Glomus_cerebriforme	Mycorrhizal	Glomus cerebriforme	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus
Glonium_stellatum	Unknown	Glonium stellatum	Fungi	Ascomycota	Dothideomycetes		Gloniaceae	Glonium
Golubevia_pallescens	Unknown	Golubevia pallescens	Fungi	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia
Gomphus_bonarii	Unknown	Gomphus bonarii	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Gomphus
Gomphus_sp._MG54	Unknown	Gomphus sp. MG54	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Gomphus
Gonapodya_prolifera	Saprotrophic	Gonapodya prolifera	Fungi	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Gonapodyaceae	Gonapodya
Gongronella_sp._w5	Unknown	Gongronella sp. w5	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Gongronella
Grammothele_lineata	Plant pathogen	Grammothele lineata	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Grammothele
Graphilbum_fragrans	Plant pathogen	Graphilbum fragrans	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Graphilbum
Grifola_frondosa	Plant pathogen	Grifola frondosa	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	Grifola
Groenewaldozyma_salmanticensis	Unknown	Groenewaldozyma salmanticensis	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Groenewaldozyma
Grosmannia_clavigera	Plant pathogen	Grosmannia clavigera	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Leptographium
Grosmannia_penicillata	Plant pathogen	Grosmannia penicillata	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Grosmannia
Gyalolechia_flavorubescens	Saprotrophic	Gyalolechia flavorubescens	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Gyalolechia
Gymnopilus_dilepis	Saprotrophic	Gymnopilus dilepis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus
Gymnopus_luxurians	Saprotrophic	Gymnopus luxurians	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Collybiopsis
Hamiltosporidium_magnivora	Animal pathogen	Hamiltosporidium magnivora	Fungi	Microsporidia			Dubosqiidae	Hamiltosporidium
Hamiltosporidium_tvaerminnensis	Animal pathogen	Hamiltosporidium tvaerminnensis	Fungi	Microsporidia			Dubosqiidae	Hamiltosporidium
Hanseniaspora_clermontiae	Saprotrophic	Hanseniaspora clermontiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hanseniaspora_osmophila	Saprotrophic	Hanseniaspora osmophila	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hanseniaspora_pseudoguilliermondii	Saprotrophic	Hanseniaspora pseudoguilliermondii	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hanseniaspora_singularis	Saprotrophic	Hanseniaspora *	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hanseniaspora_uvarum	Saprotrophic	Hanseniaspora uvarum	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hanseniaspora_valbyensis	Saprotrophic	Hanseniaspora valbyensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hanseniaspora_vineae	Saprotrophic	Hanseniaspora vineae	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Hawksworthiomyces_lignivorus	Unknown	Hawksworthiomyces lignivorus	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Hawksworthiomyces
Hebeloma_cylindrosporum	Mycorrhizal	Hebeloma cylindrosporum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma
Helicocarpus_griseus	Saprotrophic	Helicocarpus griseus	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Helicocarpus
Heliocybe_sulcata	Saprotrophic	Heliocybe sulcata	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Heliocybe
Helminthosporium_solani	Plant pathogen	Helminthosporium solani	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Helminthosporium
Helobdella_robusta	Outgroup	Helobdella robusta	Metazoa	Annelida	Clitellata	Rhynchobdellida	Glossiphoniidae	Helobdella
Helotiales_sp._F229	Unknown	Helotiales sp. F229	Fungi	Ascomycota	Leotiomycetes	Helotiales		
Hemileia_vastatrix	Plant pathogen	Hemileia vastatrix	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Zaghouaniaceae	Hemileia
Hericium_alpestre	Saprotrophic	Hericium alpestre	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium
Hericium_coralloides	Saprotrophic	Hericium coralloides	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium
Hericium_erinaceus	Saprotrophic	Hericium erinaceus	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium
Herpotrichiellaceae_sp._UM238	Unknown	Herpotrichiellaceae sp. UM238	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	
Hesseltinella_vesiculosa	Saprotrophic	Hesseltinella vesiculosa	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Hesseltinella
Heterobasidion_annosum	Plant pathogen	Heterobasidion annosum	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion
Heterobasidion_irregulare	Plant pathogen	Heterobasidion irregulare	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion
Heterobasidion_parviporum	Plant pathogen	Heterobasidion parviporum	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion
Hirsutella_minnesotensis	Animal pathogen	Hirsutella minnesotensis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella
Hirsutella_thompsonii	Entomopathogenic	Hirsutella thompsonii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella
Histoplasma_capsulatum	Animal pathogen	Histoplasma capsulatum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Histoplasma
Holtermannia_corniformis	Saprotrophic	Holtermannia corniformis	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales		Holtermannia
Holtermanniella_nyarrowii	Unknown	Holtermanniella nyarrowii	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales		Holtermanniella
Homolaphlyctis_polyrhiza	Unknown	Homolaphlyctis polyrhiza	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales		Homolaphlyctis
Huntiella_bhutanensis	Unknown	Huntiella bhutanensis	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella
Huntiella_decipiens	Unknown	Huntiella decipiens	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella
Huntiella_moniliformis	Saprotrophic	Huntiella moniliformis	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella
Huntiella_omanensis	Plant pathogen	Huntiella omanensis	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella
Huntiella_savannae	Unknown	Huntiella savannae	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella
Hydnomerulius_pinastri	Saprotrophic	Hydnomerulius pinastri	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Hydnomerulius
Hygrophorus_pudorinus	Mycorrhizal	Hygrophorus pudorinus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus
Hygrophorus_russula	Unknown	Hygrophorus russula	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus
Hymenopellis_chiangmaiae	Unknown	Hymenopellis chiangmaiae	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis
Hymenopellis_radicata	Saprotrophic	Hymenopellis radicata	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis
Hymenoscyphus_fraxineus	Plant pathogen	Hymenoscyphus fraxineus	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hymenoscyphus_fructigenus	Saprotrophic	Hymenoscyphus fructigenus	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hymenoscyphus_infarciens	Unknown	Hymenoscyphus infarciens	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hymenoscyphus_linearis	Unknown	Hymenoscyphus linearis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hymenoscyphus_repandus	Unknown	Hymenoscyphus repandus	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hymenoscyphus_salicellus	Unknown	Hymenoscyphus salicellus	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hymenoscyphus_scutula	Unknown	Hymenoscyphus scutula	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Hypholoma_sublateritium	Saprotrophic	Hypholoma sublateritium	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma
Hyphopichia_burtonii	Saprotrophic	Hyphopichia burtonii	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Hyphopichia
Hyphopichia_heimii	Saprotrophic	Hyphopichia heimii	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Isabelozyma
Hyphopichia_homilentoma	Saprotrophic	Hyphopichia homilentoma	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Hyphopichia
Hypocrella_siamensis	Entomopathogenic	Hypocrella siamensis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Hypocrella
Hypoxylon_pulicicidum	Unknown	Hypoxylon pulicicidum	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon
Hypoxylon_sp._CI-4A	Unknown	Hypoxylon sp. CI-4A	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon
Hypoxylon_sp._CO27-5	Unknown	Hypoxylon sp. CO27-5	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon
Hypoxylon_sp._E7406B	Unknown	Hypoxylon sp. E7406B	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon
Hypoxylon_sp._EC38	Unknown	Hypoxylon sp. EC38	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon
Hypsizygus_marmoreus	Saprotrophic	Hypsizygus marmoreus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Hypsizygus
Hysterium_pulicare	Saprotrophic	Hysterium pulicare	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium
Ichthyophonus_hoferi	Outgroup	Ichthyophonus *	Holozoa	Holozoa	Ichthyosporea	Ichthyophonida	Ichthyophonidae	Ichthyophonus
Ichthyosporea_sp._XGB_2017a	Unknown	Ichthyosporea *	Holozoa	Holozoa	Ichthyosporea	Ichthyophonida	Ichthyophonidae	Ichthyosporea
Ilyonectria_destructans	Plant pathogen	Ilyonectria destructans	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria
Ilyonectria_mors-panacis	Plant pathogen	Ilyonectria mors-panacis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria
Irpex_lacteus	Plant pathogen	Irpex lacteus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex
Ixodes_scapularis	Outgroup	Ixodes scapularis	Metazoa	Arthropoda	Arachnida	Ixodida	Ixodidae	Ixodes
Jaapia_argillacea	Unknown	Jaapia argillacea	Fungi	Basidiomycota	Agaricomycetes	Jaapiales	Jaapiaceae	Jaapia
Jaminaea_rosea	Unknown	Jaminaea rosea	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales		Jaminaea
Jimgerdemannia_flammicorona	Unknown	Jimgerdemannia flammicorona	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Jimgerdemannia
Jimgerdemannia_lactiflua	Unknown	Jimgerdemannia lactiflua	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Jimgerdemannia
Juglanconis_juglandina	Unknown	Juglanconis juglandina	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Juglanconidaceae	Juglanconis
Juglanconis_oblonga	Unknown	Juglanconis oblonga	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Juglanconidaceae	Juglanconis
Juglanconis_sp._DMW523	Unknown	Juglanconis sp. DMW523	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Juglanconidaceae	Juglanconis
Kalmanozyma_brasiliensis	Saprotrophic	Kalmanozyma brasiliensis	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Kalmanozyma
Kazachstania_aerobia	Saprotrophic	Kazachstania aerobia	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Monosporozyma
Kazachstania_africana	Unknown	Kazachstania africana	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
Kazachstania_bromeliacearum	Saprotrophic	Kazachstania bromeliacearum	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
Kazachstania_intestinalis	Symbiotic	Kazachstania intestinalis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Sungouiozyma
Kazachstania_kunashirensis	Unknown	Kazachstania kunashirensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
Kazachstania_martiniae	Unknown	Kazachstania martiniae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
Kazachstania_naganishii	Unknown	Kazachstania naganishii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Huiozyma
Kazachstania_rosinii	Unknown	Kazachstania rosinii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Jamesozyma
Kazachstania_siamensis	Saprotrophic	Kazachstania siamensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Monosporozyma
Kazachstania_solicola	Saprotrophic	Kazachstania solicola	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Monosporozyma
Kazachstania_spencerorum	Unknown	Kazachstania spencerorum	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Jamesozyma
Kazachstania_taianensis	Unknown	Kazachstania taianensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
Kazachstania_transvaalensis	Unknown	Kazachstania transvaalensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Grigorovia
Kazachstania_turicensis	Saprotrophic	Kazachstania turicensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma
Kazachstania_unispora	Saprotrophic	Kazachstania unispora	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Monosporozyma
Kazachstania_viticola	Saprotrophic	Kazachstania viticola	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania
Kazachstania_yakushimaensis	Saprotrophic	Kazachstania yakushimaensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Grigorovia
Kloeckera_hatyaiensis	Unknown	Kloeckera *	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	Hanseniaspora
Kluyveromyces_aestuarii	Saprotrophic	Kluyveromyces aestuarii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces
Kluyveromyces_dobzhanskii	Unknown	Kluyveromyces dobzhanskii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces
Kluyveromyces_lactis	Saprotrophic	Kluyveromyces lactis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces
Kluyveromyces_marxianus	Animal pathogen	Kluyveromyces marxianus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces
Knoxdaviesia_capensis	Symbiotic	Knoxdaviesia capensis	Fungi	Ascomycota	Sordariomycetes	Microascales	Gondwanamycetaceae	Knoxdaviesia
Knoxdaviesia_proteae	Symbiotic	Knoxdaviesia proteae	Fungi	Ascomycota	Sordariomycetes	Microascales	Gondwanamycetaceae	Knoxdaviesia
Knufia_petricola	Saprotrophic	Knufia petricola	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia
Kockovaella_imperatae	Saprotrophic	Kockovaella imperatae	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella
Kodamaea_laetipori	Unknown	Kodamaea laetipori	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea
Kodamaea_ohmeri	Animal pathogen	Kodamaea ohmeri	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea
Komagataella_pastoris	Unknown	Komagataella pastoris	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Komagataella
Komagataella_populi	Unknown	Komagataella populi	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Komagataella
Komagataella_pseudopastoris	Unknown	Komagataella pseudopastoris	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Komagataella
Kregervanrija_delftensis	Saprotrophic	Kregervanrija delftensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Kregervanrija
Kregervanrija_fluxuum	Unknown	Kregervanrija fluxuum	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Kregervanrija
Kretzschmaria_deusta	Plant pathogen	Kretzschmaria deusta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Ustulina
Kuraishia_capsulata	Saprotrophic	Kuraishia capsulata	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Kuraishia
Kuraishia_molischiana	Unknown	Kuraishia molischiana	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Kuraishia
Kuraishia_ogatae	Unknown	Kuraishia ogatae	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Kuraishia
Kurtzmaniella_cleridarum	Unknown	Kurtzmaniella cleridarum	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kurtzmaniella
Kwoniella_bestiolae	Saprotrophic	Kwoniella bestiolae	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
Kwoniella_dejecticola	Saprotrophic	Kwoniella dejecticola	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
Kwoniella_heveanensis	Saprotrophic	Kwoniella heveanensis	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
Kwoniella_mangrovensis	Saprotrophic	Kwoniella mangrovensis	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
Kwoniella_pini	Saprotrophic	Kwoniella pini	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
Kwoniella_shandongensis	Saprotrophic	Kwoniella shandongensis	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
Laccaria_amethystina	Mycorrhizal	Laccaria amethystina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria
Laccaria_bicolor	Mycorrhizal	Laccaria bicolor	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria
Lachancea_cidri	Saprotrophic	Lachancea cidri	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea
Lachancea_dasiensis	Saprotrophic	Lachancea dasiensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea
